workerid,proliferate.condition,internal_node_id,item,item_type,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,error
140,critcher,0.0-1.0,,,0,2625,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",18274,1,html-button-response,
140,critcher,0.0-2.0-0.0,,moral,0,50829,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p> ",69102,2,html-button-response,
140,critcher,0.0-3.0-0.0,,manipulation_check_justin,6,14564,4,<p>How quickly did Justin make his decision?</p><br>,83668,3,html-slider-response,
140,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,8494,4,<p>How quickly did Nate make his decision?</p><br>,92163,4,html-slider-response,
140,critcher,0.0-4.0-0.0,justin-conflicted,moral,6,8882,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,101047,5,html-slider-response,
140,critcher,0.0-4.0-0.1,justin-reservations,moral,3,7123,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,108171,6,html-slider-response,
140,critcher,0.0-4.0-0.2,justin-certain,moral,4,5009,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,113182,7,html-slider-response,
140,critcher,0.0-4.0-0.3,justin-far,moral,5,5620,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,118803,8,html-slider-response,
140,critcher,0.0-4.0-0.4,justin-principles,moral,6,3876,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,122679,9,html-slider-response,
140,critcher,0.0-4.0-0.5,justin-deep,moral,6,8591,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,131272,10,html-slider-response,
140,critcher,0.0-4.0-0.6,justin-standards,moral,6,6138,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,137411,11,html-slider-response,
140,critcher,0.0-4.0-0.7,justin-calm,moral,3,4590,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,142000,12,html-slider-response,
140,critcher,0.0-4.0-0.8,justin-upset,moral,3,10563,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,152565,13,html-slider-response,
140,critcher,0.0-4.0-0.9,nate-conflicted,moral,1,7790,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,160356,14,html-slider-response,
140,critcher,0.0-4.0-0.10,nate-reservations,moral,6,2936,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,163293,15,html-slider-response,
140,critcher,0.0-4.0-0.11,nate-certain,moral,6,2528,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,165821,16,html-slider-response,
140,critcher,0.0-4.0-0.12,nate-far,moral,7,6399,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,172220,17,html-slider-response,
140,critcher,0.0-4.0-0.13,nate-principles,moral,5,3657,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,175879,18,html-slider-response,
140,critcher,0.0-4.0-0.14,nate-deep,moral,6,4678,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,180557,19,html-slider-response,
140,critcher,0.0-4.0-0.15,nate-standards,moral,5,2550,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,183107,20,html-slider-response,
140,critcher,0.0-4.0-0.16,nate-calm,moral,3,4387,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,187495,21,html-slider-response,
140,critcher,0.0-4.0-0.17,nate-upset,moral,4,1874,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,189370,22,html-slider-response,
140,critcher,0.0-5.0-0.0,,manipulation_check_justin,6,6195,4,<p>How quickly did Justin make his decision?</p><br>,195566,23,html-slider-response,
140,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,4840,4,<p>How quickly did Nate make his decision?</p><br>,200407,24,html-slider-response,
140,critcher,0.0-6.0,,,0,2253,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,202660,25,html-button-response,
60,critcher,0.0-0.0,,,0,12170,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",12193,0,html-button-response,
60,critcher,0.0-1.0,,,0,7892,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",20093,1,html-button-response,
60,critcher,0.0-2.0-0.0,,immoral,0,58540,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",78638,2,html-button-response,
60,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,5513,4,<p>How quickly did Justin make his decision?</p><br>,84158,3,html-slider-response,
60,critcher,0.0-3.0-0.1,,manipulation_check_nate,2,3978,4,<p>How quickly did Nate make his decision?</p><br>,88141,4,html-slider-response,
60,critcher,0.0-4.0-0.0,justin-conflicted,immoral,6,12291,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,100437,5,html-slider-response,
60,critcher,0.0-4.0-0.1,justin-reservations,immoral,1,7917,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,108358,6,html-slider-response,
60,critcher,0.0-4.0-0.2,justin-certain,immoral,1,6476,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,114837,7,html-slider-response,
60,critcher,0.0-4.0-0.3,justin-far,immoral,7,8219,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,123061,8,html-slider-response,
60,critcher,0.0-4.0-0.4,justin-principles,immoral,1,5316,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,128380,9,html-slider-response,
60,critcher,0.0-4.0-0.5,justin-deep,immoral,5,10916,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,139303,10,html-slider-response,
60,critcher,0.0-4.0-0.6,justin-standards,immoral,1,7171,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,146477,11,html-slider-response,
60,critcher,0.0-4.0-0.7,justin-calm,immoral,3,11779,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,158260,12,html-slider-response,
60,critcher,0.0-4.0-0.8,justin-upset,immoral,3,10859,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,169125,13,html-slider-response,
60,critcher,0.0-4.0-0.9,nate-conflicted,immoral,1,9108,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,178237,14,html-slider-response,
60,critcher,0.0-4.0-0.10,nate-reservations,immoral,7,8596,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,186837,15,html-slider-response,
60,critcher,0.0-4.0-0.11,nate-certain,immoral,5,5203,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,192045,16,html-slider-response,
60,critcher,0.0-4.0-0.12,nate-far,immoral,6,8517,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,200565,17,html-slider-response,
60,critcher,0.0-4.0-0.13,nate-principles,immoral,5,5133,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,205701,18,html-slider-response,
60,critcher,0.0-4.0-0.14,nate-deep,immoral,3,7610,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,213317,19,html-slider-response,
60,critcher,0.0-4.0-0.15,nate-standards,immoral,3,5412,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,218732,20,html-slider-response,
60,critcher,0.0-4.0-0.16,nate-calm,immoral,2,9275,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,228012,21,html-slider-response,
60,critcher,0.0-4.0-0.17,nate-upset,immoral,3,8740,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,236757,22,html-slider-response,
60,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,7701,4,<p>How quickly did Justin make his decision?</p><br>,244461,23,html-slider-response,
60,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,7731,4,<p>How quickly did Nate make his decision?</p><br>,252198,24,html-slider-response,
60,critcher,0.0-6.0,,,0,4371,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,256573,25,html-button-response,
154,critcher,0.0-0.0,,,0,5765,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",5769,0,html-button-response,
154,critcher,0.0-1.0,,,0,4834,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",10605,1,html-button-response,
154,critcher,0.0-2.0-0.0,,immoral,0,21587,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",32193,2,html-button-response,
154,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,37720,4,<p>How quickly did Justin make his decision?</p><br>,69915,3,html-slider-response,
154,critcher,0.0-3.0-0.1,,manipulation_check_nate,2,3378,4,<p>How quickly did Nate make his decision?</p><br>,73295,4,html-slider-response,
154,critcher,0.0-4.0-0.0,justin-conflicted,immoral,7,4708,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,78003,5,html-slider-response,
154,critcher,0.0-4.0-0.1,justin-reservations,immoral,1,3975,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,81979,6,html-slider-response,
154,critcher,0.0-4.0-0.2,justin-certain,immoral,2,3458,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,85438,7,html-slider-response,
154,critcher,0.0-4.0-0.3,justin-far,immoral,2,4814,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,90253,8,html-slider-response,
154,critcher,0.0-4.0-0.4,justin-principles,immoral,3,3399,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,93653,9,html-slider-response,
154,critcher,0.0-4.0-0.5,justin-deep,immoral,5,4112,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,97765,10,html-slider-response,
154,critcher,0.0-4.0-0.6,justin-standards,immoral,3,2647,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,100413,11,html-slider-response,
154,critcher,0.0-4.0-0.7,justin-calm,immoral,5,4668,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,105082,12,html-slider-response,
154,critcher,0.0-4.0-0.8,justin-upset,immoral,2,4239,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,109322,13,html-slider-response,
154,critcher,0.0-4.0-0.9,nate-conflicted,immoral,2,3925,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,113248,14,html-slider-response,
154,critcher,0.0-4.0-0.10,nate-reservations,immoral,5,4063,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,117312,15,html-slider-response,
154,critcher,0.0-4.0-0.11,nate-certain,immoral,5,5303,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,122615,16,html-slider-response,
154,critcher,0.0-4.0-0.12,nate-far,immoral,4,4268,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,126884,17,html-slider-response,
154,critcher,0.0-4.0-0.13,nate-principles,immoral,3,4687,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,131572,18,html-slider-response,
154,critcher,0.0-4.0-0.14,nate-deep,immoral,6,3810,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,135383,19,html-slider-response,
154,critcher,0.0-4.0-0.15,nate-standards,immoral,3,3555,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,138938,20,html-slider-response,
154,critcher,0.0-4.0-0.16,nate-calm,immoral,3,3360,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,142299,21,html-slider-response,
154,critcher,0.0-4.0-0.17,nate-upset,immoral,1,3906,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,146205,22,html-slider-response,
154,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,4512,4,<p>How quickly did Justin make his decision?</p><br>,150718,23,html-slider-response,
154,critcher,0.0-5.0-0.1,,manipulation_check_nate,2,3145,4,<p>How quickly did Nate make his decision?</p><br>,153863,24,html-slider-response,
154,critcher,0.0-6.0,,,0,4131,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,157994,25,html-button-response,
68,critcher,0.0-0.0,,,0,790,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",793,0,html-button-response,
68,critcher,0.0-1.0,,,0,729,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",1524,1,html-button-response,
68,critcher,0.0-2.0-0.0,,moral,0,6947,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p> <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He did not steal the money </i> and instead left the wallet with Customer Service.</p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided not to steal the money </i> and instead left the wallet with customer service. </i><br> </p> ",8472,2,html-button-response,
68,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,10544,4,<p>How quickly did Justin make his decision?</p><br>,19018,3,html-slider-response,
68,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,5762,4,<p>How quickly did Nate make his decision?</p><br>,24781,4,html-slider-response,
68,critcher,0.0-4.0-0.0,justin-conflicted,moral,7,5022,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,29804,5,html-slider-response,
68,critcher,0.0-4.0-0.1,justin-reservations,moral,5,4391,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,34196,6,html-slider-response,
68,critcher,0.0-4.0-0.2,justin-certain,moral,1,5566,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,39763,7,html-slider-response,
68,critcher,0.0-4.0-0.3,justin-far,moral,2,3176,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,42940,8,html-slider-response,
68,critcher,0.0-4.0-0.4,justin-principles,moral,4,4096,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,47036,9,html-slider-response,
68,critcher,0.0-4.0-0.5,justin-deep,moral,4,3675,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,50713,10,html-slider-response,
68,critcher,0.0-4.0-0.6,justin-standards,moral,4,1863,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,52577,11,html-slider-response,
68,critcher,0.0-4.0-0.7,justin-calm,moral,6,3690,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,56268,12,html-slider-response,
68,critcher,0.0-4.0-0.8,justin-upset,moral,2,2563,4,<p>Justin was able to decide quickly. He decided not to steal the money. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,58831,13,html-slider-response,
68,critcher,0.0-4.0-0.9,nate-conflicted,moral,2,117208,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,176040,14,html-slider-response,
68,critcher,0.0-4.0-0.10,nate-reservations,moral,6,2565,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,178607,15,html-slider-response,
68,critcher,0.0-4.0-0.11,nate-certain,moral,5,3304,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate felt certain in his decision?</p><br>,181911,16,html-slider-response,
68,critcher,0.0-4.0-0.12,nate-far,moral,6,3082,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>How far do you think Nate was from choosing the alternate course of action?</p><br>,184994,17,html-slider-response,
68,critcher,0.0-4.0-0.13,nate-principles,moral,4,2547,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral principles?</p><br>,187542,18,html-slider-response,
68,critcher,0.0-4.0-0.14,nate-deep,moral,4,1249,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think deep down Nate has the moral principles and knowledge to do the right thing?</p><br>,188792,19,html-slider-response,
68,critcher,0.0-4.0-0.15,nate-standards,moral,4,1547,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>Do you think Nate has good or bad moral standards?</p><br>,190340,20,html-slider-response,
68,critcher,0.0-4.0-0.16,nate-calm,moral,2,2482,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate remained calm and emotionally contained when making his decision?</p><br>,192823,21,html-slider-response,
68,critcher,0.0-4.0-0.17,nate-upset,moral,4,2437,4,<p>Nate was only able to decide after thinking for a long time. He decided not to steal the money. </p><br><p>To what extent do you think Nate became upset and acted without thinking?</p><br>,195261,22,html-slider-response,
68,critcher,0.0-5.0-0.0,,manipulation_check_justin,7,5792,4,<p>How quickly did Justin make his decision?</p><br>,201054,23,html-slider-response,
68,critcher,0.0-5.0-0.1,,manipulation_check_nate,1,1430,4,<p>How quickly did Nate make his decision?</p><br>,202485,24,html-slider-response,
68,critcher,0.0-6.0,,,0,1580,,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how whether someone makes a decision fast or slow influences people's judgements of the morality of their decisions.</p><h1>Press continue to be redirected to Prolific. </h1>,204066,25,html-button-response,
111,critcher,0.0-0.0,,,0,23307,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",23313,0,html-button-response,
111,critcher,0.0-1.0,,,0,8066,,"<p> In this experiment, you will read a story about two different individuals. You will then be asked to evaluate their moral character and personality. </p><p>Please read the following story carefully. </p>",31383,1,html-button-response,
111,critcher,0.0-2.0-0.0,,immoral,0,56201,,"<p>Justin and Nate were walking to separate cars in the parking lot of Andronico's, a local grocery store, where they each spotted a different lost wallet next to the cars. Upon picking up the wallet and looking inside, each found several hundred dollars in cash. Each man considered whether he should return the wallet and money to the Customer Service desk at Andronico's, or pocket the money and drive away.</p>  <p> Justin saw his decision as an easy one and was <i> able to decide quickly. He pocketed the money and drove off. </i></p><p> In contrast, Nate saw his decision as difficult and <i> was only able to decide after long and careful deliberation</i>. After several minutes of thinking in his car, <i> he too decided to pocket the money and drive off.</i></p>",87588,2,html-button-response,
111,critcher,0.0-3.0-0.0,,manipulation_check_justin,7,8034,4,<p>How quickly did Justin make his decision?</p><br>,95630,3,html-slider-response,
111,critcher,0.0-3.0-0.1,,manipulation_check_nate,1,4327,4,<p>How quickly did Nate make his decision?</p><br>,99962,4,html-slider-response,
111,critcher,0.0-4.0-0.0,justin-conflicted,immoral,7,13304,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt conflicted when making his decision?</p><br>,113273,5,html-slider-response,
111,critcher,0.0-4.0-0.1,justin-reservations,immoral,3,18568,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin had reservations when making his decision?</p><br>,131845,6,html-slider-response,
111,critcher,0.0-4.0-0.2,justin-certain,immoral,1,7786,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin felt certain in his decision?</p><br>,139585,7,html-slider-response,
111,critcher,0.0-4.0-0.3,justin-far,immoral,1,46136,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>How far do you think Justin was from choosing the alternate course of action?</p><br>,185726,8,html-slider-response,
111,critcher,0.0-4.0-0.4,justin-principles,immoral,1,23933,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral principles?</p><br>,209664,9,html-slider-response,
111,critcher,0.0-4.0-0.5,justin-deep,immoral,1,14898,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think deep down Justin has the moral principles and knowledge to do the right thing?</p><br>,224566,10,html-slider-response,
111,critcher,0.0-4.0-0.6,justin-standards,immoral,1,10026,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>Do you think Justin has good or bad moral standards?</p><br>,234598,11,html-slider-response,
111,critcher,0.0-4.0-0.7,justin-calm,immoral,7,9538,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin remained calm and emotionally contained when making his decision?</p><br>,244141,12,html-slider-response,
111,critcher,0.0-4.0-0.8,justin-upset,immoral,3,9521,4,<p>Justin was able to decide quickly. He decided to pocket the money and drive off. </p><br><p>To what extent do you think Justin became upset and acted without thinking?</p><br>,253666,13,html-slider-response,
111,critcher,0.0-4.0-0.9,nate-conflicted,immoral,1,11134,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate felt conflicted when making his decision?</p><br>,264805,14,html-slider-response,
111,critcher,0.0-4.0-0.10,nate-reservations,immoral,7,7048,4,<p>Nate was only able to decide after thinking for a long time. He decided to pocket the money and drive off. </p><br><p>Do you think Nate had reservations when making his decision?</p><br>,271858,15,html-slider-response,
