workerid,proliferate.condition,internal_node_id,question_order,response,rt,slider_start,stimulus,time_elapsed,trial_index,trial_type,type,error
256,Atir,0.0-3.0-0.0,,3,2990,4,<p>pre-rated stocks</p><br>,26524,4,html-slider-response,finance term,
256,Atir,0.0-3.0-0.1,,6,3301,4,<p>fixed-rate deduction</p><br>,29828,5,html-slider-response,finance term,
256,Atir,0.0-3.0-0.2,,2,2182,4,<p>annualized credit</p><br>,32011,6,html-slider-response,finance term,
256,Atir,0.0-3.0-0.3,,2,2944,4,<p>tax bracket</p><br>,34957,7,html-slider-response,finance term,
256,Atir,0.0-3.0-0.4,,7,2445,4,<p>fixed-rate mortgage</p><br>,37403,8,html-slider-response,finance term,
256,Atir,0.0-3.0-0.5,,3,1829,4,<p>home equity</p><br>,39234,9,html-slider-response,finance term,
256,Atir,0.0-3.0-0.6,,3,2144,4,<p>revolving credit</p><br>,41380,10,html-slider-response,finance term,
256,Atir,0.0-3.0-0.7,,1,3104,4,<p>vesting</p><br>,44485,11,html-slider-response,finance term,
256,Atir,0.0-3.0-0.8,,6,1901,4,<p>retirement</p><br>,46388,12,html-slider-response,finance term,
256,Atir,0.0-3.0-0.9,,7,2035,4,<p>stock options</p><br>,48425,13,html-slider-response,finance term,
256,Atir,0.0-3.0-0.10,,6,2464,4,<p>inflation</p><br>,50890,14,html-slider-response,finance term,
256,Atir,0.0-3.0-0.11,,6,13566,4,<p>private equity fund</p><br>,64458,15,html-slider-response,finance term,
256,Atir,0.0-3.0-0.12,,7,2161,4,<p>interest rate</p><br>,66620,16,html-slider-response,finance term,
256,Atir,0.0-3.0-0.13,,3,2543,4,<p>Roth IRA</p><br>,69165,17,html-slider-response,finance term,
256,Atir,0.0-3.0-0.14,,7,1924,4,<p>whole life insurance</p><br>,71092,18,html-slider-response,finance term,
256,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",41687,,,112783,19,survey-multi-choice,FLquiz,
256,Atir,0.0-5.0,,0,3802,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",116589,20,html-button-response,,
157,Atir,0.0-0.0,,0,2922,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",2923,0,html-button-response,,
157,Atir,0.0-1.0-0.0,,5,9909,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",12834,1,html-slider-response,self-rating,
157,Atir,0.0-1.0-0.1,,7,6616,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,19451,2,html-slider-response,self-rating,
157,Atir,0.0-2.0,,0,7974,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,27427,3,html-button-response,,
157,Atir,0.0-3.0-0.0,,3,4959,4,<p>pre-rated stocks</p><br>,32387,4,html-slider-response,finance term,
157,Atir,0.0-3.0-0.1,,2,3751,4,<p>fixed-rate deduction</p><br>,36139,5,html-slider-response,finance term,
157,Atir,0.0-3.0-0.2,,5,3695,4,<p>annualized credit</p><br>,39835,6,html-slider-response,finance term,
157,Atir,0.0-3.0-0.3,,6,2698,4,<p>tax bracket</p><br>,42534,7,html-slider-response,finance term,
157,Atir,0.0-3.0-0.4,,7,5460,4,<p>fixed-rate mortgage</p><br>,47994,8,html-slider-response,finance term,
157,Atir,0.0-3.0-0.5,,7,2235,4,<p>home equity</p><br>,50230,9,html-slider-response,finance term,
157,Atir,0.0-3.0-0.6,,5,3503,4,<p>revolving credit</p><br>,53734,10,html-slider-response,finance term,
157,Atir,0.0-3.0-0.7,,5,1899,4,<p>vesting</p><br>,55634,11,html-slider-response,finance term,
157,Atir,0.0-3.0-0.8,,7,2695,4,<p>retirement</p><br>,58330,12,html-slider-response,finance term,
157,Atir,0.0-3.0-0.9,,7,1767,4,<p>stock options</p><br>,60098,13,html-slider-response,finance term,
157,Atir,0.0-3.0-0.10,,7,1895,4,<p>inflation</p><br>,61994,14,html-slider-response,finance term,
157,Atir,0.0-3.0-0.11,,6,2735,4,<p>private equity fund</p><br>,64730,15,html-slider-response,finance term,
157,Atir,0.0-3.0-0.12,,7,1808,4,<p>interest rate</p><br>,66539,16,html-slider-response,finance term,
157,Atir,0.0-3.0-0.13,,5,2112,4,<p>Roth IRA</p><br>,68651,17,html-slider-response,finance term,
157,Atir,0.0-3.0-0.14,,6,2319,4,<p>whole life insurance</p><br>,70971,18,html-slider-response,finance term,
157,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Fall', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",72968,,,143941,19,survey-multi-choice,FLquiz,
157,Atir,0.0-5.0,,0,5847,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",149790,20,html-button-response,,
230,Atir,0.0-0.0,,0,10268,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",10269,0,html-button-response,,
230,Atir,0.0-1.0,,0,31048,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,41317,1,html-button-response,,
230,Atir,0.0-2.0-0.0,,5,5382,4,<p>pre-rated stocks</p><br>,46700,2,html-slider-response,finance term,
230,Atir,0.0-2.0-0.1,,2,3602,4,<p>fixed-rate deduction</p><br>,50303,3,html-slider-response,finance term,
230,Atir,0.0-2.0-0.2,,3,2455,4,<p>annualized credit</p><br>,52759,4,html-slider-response,finance term,
230,Atir,0.0-2.0-0.3,,5,2491,4,<p>tax bracket</p><br>,55251,5,html-slider-response,finance term,
230,Atir,0.0-2.0-0.4,,6,3585,4,<p>fixed-rate mortgage</p><br>,58837,6,html-slider-response,finance term,
230,Atir,0.0-2.0-0.5,,5,1538,4,<p>home equity</p><br>,60376,7,html-slider-response,finance term,
230,Atir,0.0-2.0-0.6,,2,2913,4,<p>revolving credit</p><br>,63289,8,html-slider-response,finance term,
230,Atir,0.0-2.0-0.7,,2,2059,4,<p>vesting</p><br>,65349,9,html-slider-response,finance term,
230,Atir,0.0-2.0-0.8,,7,1673,4,<p>retirement</p><br>,67023,10,html-slider-response,finance term,
230,Atir,0.0-2.0-0.9,,5,1734,4,<p>stock options</p><br>,68758,11,html-slider-response,finance term,
230,Atir,0.0-2.0-0.10,,7,2563,4,<p>inflation</p><br>,71322,12,html-slider-response,finance term,
230,Atir,0.0-2.0-0.11,,6,2077,4,<p>private equity fund</p><br>,73400,13,html-slider-response,finance term,
230,Atir,0.0-2.0-0.12,,6,1488,4,<p>interest rate</p><br>,74889,14,html-slider-response,finance term,
230,Atir,0.0-2.0-0.13,,1,1973,4,<p>Roth IRA</p><br>,76862,15,html-slider-response,finance term,
230,Atir,0.0-2.0-0.14,,6,3234,4,<p>whole life insurance</p><br>,80097,16,html-slider-response,finance term,
230,Atir,0.0-3.0-0.0,,5,8136,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",88234,17,html-slider-response,self-rating,
230,Atir,0.0-3.0-0.1,,4,6427,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,94662,18,html-slider-response,self-rating,
230,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",139349,,,234012,19,survey-multi-choice,FLquiz,
230,Atir,0.0-5.0,,0,3889,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",237903,20,html-button-response,,
255,Atir,0.0-0.0,,0,32236,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",32244,0,html-button-response,,
255,Atir,0.0-1.0-0.0,,4,18799,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",51048,1,html-slider-response,self-rating,
255,Atir,0.0-1.0-0.1,,3,14076,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,65128,2,html-slider-response,self-rating,
255,Atir,0.0-2.0,,0,17830,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,82961,3,html-button-response,,
255,Atir,0.0-3.0-0.0,,1,15172,4,<p>pre-rated stocks</p><br>,98136,4,html-slider-response,finance term,
255,Atir,0.0-3.0-0.1,,4,12349,4,<p>fixed-rate deduction</p><br>,110488,5,html-slider-response,finance term,
255,Atir,0.0-3.0-0.2,,4,6301,4,<p>annualized credit</p><br>,116792,6,html-slider-response,finance term,
255,Atir,0.0-3.0-0.3,,1,11965,4,<p>tax bracket</p><br>,128760,7,html-slider-response,finance term,
255,Atir,0.0-3.0-0.4,,5,3917,4,<p>fixed-rate mortgage</p><br>,132680,8,html-slider-response,finance term,
255,Atir,0.0-3.0-0.5,,2,4069,4,<p>home equity</p><br>,136752,9,html-slider-response,finance term,
255,Atir,0.0-3.0-0.6,,5,6293,4,<p>revolving credit</p><br>,143048,10,html-slider-response,finance term,
255,Atir,0.0-3.0-0.7,,1,11308,4,<p>vesting</p><br>,154360,11,html-slider-response,finance term,
255,Atir,0.0-3.0-0.8,,6,3445,4,<p>retirement</p><br>,157808,12,html-slider-response,finance term,
255,Atir,0.0-3.0-0.9,,4,4029,4,<p>stock options</p><br>,161840,13,html-slider-response,finance term,
255,Atir,0.0-3.0-0.10,,6,5102,4,<p>inflation</p><br>,166944,14,html-slider-response,finance term,
255,Atir,0.0-3.0-0.11,,2,3557,4,<p>private equity fund</p><br>,170504,15,html-slider-response,finance term,
255,Atir,0.0-3.0-0.12,,6,4341,4,<p>interest rate</p><br>,174848,16,html-slider-response,finance term,
255,Atir,0.0-3.0-0.13,,1,3813,4,<p>Roth IRA</p><br>,178664,17,html-slider-response,finance term,
255,Atir,0.0-3.0-0.14,,4,7597,4,<p>whole life insurance</p><br>,186262,18,html-slider-response,finance term,
255,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': 'Fall', 'mortgage': 'False', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",136557,,,322815,19,survey-multi-choice,FLquiz,
255,Atir,0.0-5.0,,0,22461,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",345309,20,html-button-response,,
242,Atir,0.0-0.0,,0,15004,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",15005,0,html-button-response,,
242,Atir,0.0-1.0-0.0,,2,6363,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",21371,1,html-slider-response,self-rating,
242,Atir,0.0-1.0-0.1,,3,9730,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,31103,2,html-slider-response,self-rating,
242,Atir,0.0-2.0,,0,6033,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,37138,3,html-button-response,,
242,Atir,0.0-3.0-0.0,,2,4697,4,<p>pre-rated stocks</p><br>,41837,4,html-slider-response,finance term,
242,Atir,0.0-3.0-0.1,,1,2481,4,<p>fixed-rate deduction</p><br>,44321,5,html-slider-response,finance term,
242,Atir,0.0-3.0-0.2,,2,3364,4,<p>annualized credit</p><br>,47687,6,html-slider-response,finance term,
242,Atir,0.0-3.0-0.3,,1,2363,4,<p>tax bracket</p><br>,50052,7,html-slider-response,finance term,
242,Atir,0.0-3.0-0.4,,2,3149,4,<p>fixed-rate mortgage</p><br>,53203,8,html-slider-response,finance term,
242,Atir,0.0-3.0-0.5,,2,2664,4,<p>home equity</p><br>,55869,9,html-slider-response,finance term,
242,Atir,0.0-3.0-0.6,,4,2583,4,<p>revolving credit</p><br>,58453,10,html-slider-response,finance term,
242,Atir,0.0-3.0-0.7,,2,2381,4,<p>vesting</p><br>,60837,11,html-slider-response,finance term,
242,Atir,0.0-3.0-0.8,,2,1981,4,<p>retirement</p><br>,62820,12,html-slider-response,finance term,
242,Atir,0.0-3.0-0.9,,1,2248,4,<p>stock options</p><br>,65070,13,html-slider-response,finance term,
242,Atir,0.0-3.0-0.10,,4,2597,4,<p>inflation</p><br>,67669,14,html-slider-response,finance term,
242,Atir,0.0-3.0-0.11,,1,3181,4,<p>private equity fund</p><br>,70853,15,html-slider-response,finance term,
242,Atir,0.0-3.0-0.12,,4,5248,4,<p>interest rate</p><br>,76103,16,html-slider-response,finance term,
242,Atir,0.0-3.0-0.13,,1,3097,4,<p>Roth IRA</p><br>,79203,17,html-slider-response,finance term,
242,Atir,0.0-3.0-0.14,,2,4915,4,<p>whole life insurance</p><br>,84120,18,html-slider-response,finance term,
242,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'False', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",63134,,,147254,19,survey-multi-choice,FLquiz,
242,Atir,0.0-5.0,,0,3308,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",150569,20,html-button-response,,
257,Atir,0.0-0.0,,0,5131,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",5133,0,html-button-response,,
257,Atir,0.0-1.0,,0,10167,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,15301,1,html-button-response,,
257,Atir,0.0-2.0-0.0,,1,8350,4,<p>pre-rated stocks</p><br>,23652,2,html-slider-response,finance term,
257,Atir,0.0-2.0-0.1,,2,6630,4,<p>fixed-rate deduction</p><br>,30284,3,html-slider-response,finance term,
257,Atir,0.0-2.0-0.2,,1,4070,4,<p>annualized credit</p><br>,34355,4,html-slider-response,finance term,
257,Atir,0.0-2.0-0.3,,6,5271,4,<p>tax bracket</p><br>,39627,5,html-slider-response,finance term,
257,Atir,0.0-2.0-0.4,,6,3535,4,<p>fixed-rate mortgage</p><br>,43163,6,html-slider-response,finance term,
257,Atir,0.0-2.0-0.5,,7,3263,4,<p>home equity</p><br>,46427,7,html-slider-response,finance term,
257,Atir,0.0-2.0-0.6,,1,3319,4,<p>revolving credit</p><br>,49748,8,html-slider-response,finance term,
257,Atir,0.0-2.0-0.7,,2,3799,4,<p>vesting</p><br>,53548,9,html-slider-response,finance term,
257,Atir,0.0-2.0-0.8,,7,2999,4,<p>retirement</p><br>,56547,10,html-slider-response,finance term,
257,Atir,0.0-2.0-0.9,,3,2855,4,<p>stock options</p><br>,59403,11,html-slider-response,finance term,
257,Atir,0.0-2.0-0.10,,6,4159,4,<p>inflation</p><br>,63563,12,html-slider-response,finance term,
257,Atir,0.0-2.0-0.11,,3,2759,4,<p>private equity fund</p><br>,66323,13,html-slider-response,finance term,
257,Atir,0.0-2.0-0.12,,6,12406,4,<p>interest rate</p><br>,78731,14,html-slider-response,finance term,
257,Atir,0.0-2.0-0.13,,1,3391,4,<p>Roth IRA</p><br>,82123,15,html-slider-response,finance term,
257,Atir,0.0-2.0-0.14,,7,5014,4,<p>whole life insurance</p><br>,87139,16,html-slider-response,finance term,
257,Atir,0.0-3.0-0.0,,5,5560,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",92699,17,html-slider-response,self-rating,
257,Atir,0.0-3.0-0.1,,3,7599,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,100300,18,html-slider-response,self-rating,
257,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': ""Don't know"", 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",70679,,,170980,19,survey-multi-choice,FLquiz,
257,Atir,0.0-5.0,,0,2597,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",173579,20,html-button-response,,
269,Atir,0.0-0.0,,0,16935,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",16939,0,html-button-response,,
269,Atir,0.0-1.0-0.0,,5,10535,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",27477,1,html-slider-response,self-rating,
269,Atir,0.0-1.0-0.1,,4,6466,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,33945,2,html-slider-response,self-rating,
269,Atir,0.0-2.0,,0,20202,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,54149,3,html-button-response,,
269,Atir,0.0-3.0-0.0,,5,9333,4,<p>pre-rated stocks</p><br>,63488,4,html-slider-response,finance term,
269,Atir,0.0-3.0-0.1,,5,6644,4,<p>fixed-rate deduction</p><br>,70135,5,html-slider-response,finance term,
269,Atir,0.0-3.0-0.2,,5,5238,4,<p>annualized credit</p><br>,75377,6,html-slider-response,finance term,
269,Atir,0.0-3.0-0.3,,5,5611,4,<p>tax bracket</p><br>,80995,7,html-slider-response,finance term,
269,Atir,0.0-3.0-0.4,,5,7013,4,<p>fixed-rate mortgage</p><br>,88009,8,html-slider-response,finance term,
269,Atir,0.0-3.0-0.5,,4,15104,4,<p>home equity</p><br>,103117,9,html-slider-response,finance term,
269,Atir,0.0-3.0-0.6,,4,5663,4,<p>revolving credit</p><br>,108785,10,html-slider-response,finance term,
269,Atir,0.0-3.0-0.7,,4,2821,4,<p>vesting</p><br>,111608,11,html-slider-response,finance term,
269,Atir,0.0-3.0-0.8,,5,4841,4,<p>retirement</p><br>,116452,12,html-slider-response,finance term,
269,Atir,0.0-3.0-0.9,,3,3402,4,<p>stock options</p><br>,119859,13,html-slider-response,finance term,
269,Atir,0.0-3.0-0.10,,5,3444,4,<p>inflation</p><br>,123293,14,html-slider-response,finance term,
269,Atir,0.0-3.0-0.11,,4,8551,4,<p>private equity fund</p><br>,131847,15,html-slider-response,finance term,
269,Atir,0.0-3.0-0.12,,6,7418,4,<p>interest rate</p><br>,139269,16,html-slider-response,finance term,
269,Atir,0.0-3.0-0.13,,3,5410,4,<p>Roth IRA</p><br>,144681,17,html-slider-response,finance term,
269,Atir,0.0-3.0-0.14,,5,4776,4,<p>whole life insurance</p><br>,149459,18,html-slider-response,finance term,
269,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': ""Don't know"", 'interest': 'Rise', 'mortgage': 'False', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",144561,,,294036,19,survey-multi-choice,FLquiz,
269,Atir,0.0-5.0,,0,2704,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",296745,20,html-button-response,,
207,Atir,0.0-0.0,,0,122703,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",122715,0,html-button-response,,
207,Atir,0.0-1.0-0.0,,6,5900,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",128618,1,html-slider-response,self-rating,
207,Atir,0.0-1.0-0.1,,4,3831,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,132450,2,html-slider-response,self-rating,
207,Atir,0.0-2.0,,0,5943,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,138394,3,html-button-response,,
207,Atir,0.0-3.0-0.0,,5,4783,4,<p>pre-rated stocks</p><br>,143178,4,html-slider-response,finance term,
207,Atir,0.0-3.0-0.1,,1,8526,4,<p>fixed-rate deduction</p><br>,151705,5,html-slider-response,finance term,
207,Atir,0.0-3.0-0.2,,4,3695,4,<p>annualized credit</p><br>,155401,6,html-slider-response,finance term,
207,Atir,0.0-3.0-0.3,,1,5087,4,<p>tax bracket</p><br>,160490,7,html-slider-response,finance term,
207,Atir,0.0-3.0-0.4,,7,3087,4,<p>fixed-rate mortgage</p><br>,163578,8,html-slider-response,finance term,
207,Atir,0.0-3.0-0.5,,7,2614,4,<p>home equity</p><br>,166193,9,html-slider-response,finance term,
207,Atir,0.0-3.0-0.6,,7,2280,4,<p>revolving credit</p><br>,168474,10,html-slider-response,finance term,
207,Atir,0.0-3.0-0.7,,1,2174,4,<p>vesting</p><br>,170649,11,html-slider-response,finance term,
207,Atir,0.0-3.0-0.8,,7,2471,4,<p>retirement</p><br>,173121,12,html-slider-response,finance term,
207,Atir,0.0-3.0-0.9,,7,2111,4,<p>stock options</p><br>,175233,13,html-slider-response,finance term,
207,Atir,0.0-3.0-0.10,,7,2016,4,<p>inflation</p><br>,177250,14,html-slider-response,finance term,
207,Atir,0.0-3.0-0.11,,7,2863,4,<p>private equity fund</p><br>,180115,15,html-slider-response,finance term,
207,Atir,0.0-3.0-0.12,,7,2054,4,<p>interest rate</p><br>,182170,16,html-slider-response,finance term,
207,Atir,0.0-3.0-0.13,,1,2111,4,<p>Roth IRA</p><br>,184282,17,html-slider-response,finance term,
207,Atir,0.0-3.0-0.14,,2,6503,4,<p>whole life insurance</p><br>,190786,18,html-slider-response,finance term,
207,Atir,0.0-4.0,"[0, 1, 2, 3, 4]","{'stocks': 'False', 'interest': 'Fall', 'mortgage': 'True', 'inflation': 'Less', 'savingsAccount': 'More than $102'}",76591,,,267380,19,survey-multi-choice,FLquiz,
207,Atir,0.0-5.0,,0,1772,,"<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about how people's level of financial knowledge and self-reported financial knowledge relate to whether people's level of over-claiming, or their likelihood of saying they know what some made-up terms mean.</p><h1>Press continue to be redirected to Prolific. </h1>",269155,20,html-button-response,,
279,Atir,0.0-0.0,,0,7259,,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",7261,0,html-button-response,,
279,Atir,0.0-1.0,,0,5895,,<p>We are interested in common knowledge about personal finance. You will see 15 terms related to personal finance. Please rate your knowledge about each term by choosing the appropriate number from <i>1 (never heard of it)</i> to <i>7 (very knowledgeable)</i>.</p>,13157,1,html-button-response,,
279,Atir,0.0-2.0-0.0,,1,4729,4,<p>pre-rated stocks</p><br>,17888,2,html-slider-response,finance term,
279,Atir,0.0-2.0-0.1,,1,3875,4,<p>fixed-rate deduction</p><br>,21765,3,html-slider-response,finance term,
279,Atir,0.0-2.0-0.2,,1,2838,4,<p>annualized credit</p><br>,24604,4,html-slider-response,finance term,
279,Atir,0.0-2.0-0.3,,3,4871,4,<p>tax bracket</p><br>,29476,5,html-slider-response,finance term,
279,Atir,0.0-2.0-0.4,,3,5394,4,<p>fixed-rate mortgage</p><br>,34871,6,html-slider-response,finance term,
279,Atir,0.0-2.0-0.5,,3,4504,4,<p>home equity</p><br>,39384,7,html-slider-response,finance term,
279,Atir,0.0-2.0-0.6,,1,2611,4,<p>revolving credit</p><br>,41997,8,html-slider-response,finance term,
279,Atir,0.0-2.0-0.7,,1,3219,4,<p>vesting</p><br>,45217,9,html-slider-response,finance term,
279,Atir,0.0-2.0-0.8,,6,3346,4,<p>retirement</p><br>,48564,10,html-slider-response,finance term,
279,Atir,0.0-2.0-0.9,,1,3043,4,<p>stock options</p><br>,51608,11,html-slider-response,finance term,
279,Atir,0.0-2.0-0.10,,6,3804,4,<p>inflation</p><br>,55414,12,html-slider-response,finance term,
279,Atir,0.0-2.0-0.11,,2,3572,4,<p>private equity fund</p><br>,58987,13,html-slider-response,finance term,
279,Atir,0.0-2.0-0.12,,7,5797,4,<p>interest rate</p><br>,64785,14,html-slider-response,finance term,
279,Atir,0.0-2.0-0.13,,1,2937,4,<p>Roth IRA</p><br>,67723,15,html-slider-response,finance term,
279,Atir,0.0-2.0-0.14,,3,4731,4,<p>whole life insurance</p><br>,72455,16,html-slider-response,finance term,
279,Atir,0.0-3.0-0.0,,3,6495,4,"<p>In general, how knowledgable would you say you are about personal finance?</p><br>",78952,17,html-slider-response,self-rating,
279,Atir,0.0-3.0-0.1,,2,7039,4,<p>How would you rate your general knowledge of personal finance compared to the average American?</p><br>,85992,18,html-slider-response,self-rating,
