id,CommOwn,Comments,Age,Gender,task,moderator,question_type,rating,presence_of_moderator,causalexplanatoryCF,typetoken
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,y3.ExTo.Uq,NA,absent,explanatory,token
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,y4.Ty.CF,3,absent,counterfactual,type
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,y4.To.CF,NA,absent,counterfactual,token
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
43,"Try to be objective according to the data that was presented, trying to apply a little knowledge of the scientific method.",NA,25,Male,ex.ty.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Z3.CaTy.Uq,NA,absent,causal,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Z3.ExTy.Uq,6,absent,explanatory,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,z3.CaTo.Uq,NA,absent,causal,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,z3.ExTo.Uq,NA,absent,explanatory,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Z4.Ty.CF,6,absent,counterfactual,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,z4.To.CF,NA,absent,counterfactual,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,d3.CaTy.Uq,NA,present,causal,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,d3.ExTy.Uq,7,present,explanatory,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,d3.CaTo.UQ,NA,present,causal,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,d3.ExTo.UQ,NA,present,explanatory,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,d4.Ty.CF,7,present,counterfactual,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,d4.To.CF,NA,present,counterfactual,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,g3.CaTy.Uq,NA,absent,causal,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,g3.ExTy.Uq,6,absent,explanatory,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,g3.CaTo.Uq,NA,absent,causal,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,g3.ExTo.Uq,NA,absent,explanatory,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,g4.Ty.CF,7,absent,counterfactual,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,g4.To.CF,NA,absent,counterfactual,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,y3.CaTy.Uq,NA,present,causal,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,y3.ExTy.Uq,2,present,explanatory,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,y3.CaTo.Uq,NA,present,causal,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,y3.ExTo.Uq,NA,present,explanatory,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,y4.Ty.CF,3,present,counterfactual,type
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,y4.To.CF,NA,present,counterfactual,token
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.z1,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.z2,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.d1,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.d2,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.g1,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.g2,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.y1,1,absent,NA,NA
44,Intuition. The most helpful for me were the second experiments in which another external factor appeared.,NA,21,male,ex.ty.uq,drolyuyu,Mch.y2,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Z3.CaTy.Uq,NA,present,causal,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,z3.CaTo.Uq,5,present,causal,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,z3.ExTo.Uq,NA,present,explanatory,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Z4.Ty.CF,NA,present,counterfactual,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,z4.To.CF,3,present,counterfactual,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,d3.CaTy.Uq,NA,absent,causal,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,d3.ExTy.Uq,NA,absent,explanatory,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,d3.CaTo.UQ,6,absent,causal,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,d3.ExTo.UQ,NA,absent,explanatory,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,d4.Ty.CF,NA,absent,counterfactual,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,d4.To.CF,7,absent,counterfactual,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,g3.CaTy.Uq,NA,present,causal,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,g3.CaTo.Uq,5,present,causal,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,g3.ExTo.Uq,NA,present,explanatory,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,g4.Ty.CF,NA,present,counterfactual,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,g4.To.CF,3,present,counterfactual,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,y3.CaTo.Uq,6,absent,causal,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,y3.ExTo.Uq,NA,absent,explanatory,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,y4.Ty.CF,NA,absent,counterfactual,type
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,y4.To.CF,6,absent,counterfactual,token
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
45,Inferred likelihood of causality given data,NA,30,M,ca.to.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Z3.CaTy.Uq,NA,present,causal,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,z3.CaTo.Uq,NA,present,causal,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,z3.ExTo.Uq,3,present,explanatory,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Z4.Ty.CF,NA,present,counterfactual,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,z4.To.CF,3,present,counterfactual,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,d3.CaTy.Uq,NA,absent,causal,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,d3.ExTy.Uq,NA,absent,explanatory,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,d3.CaTo.UQ,NA,absent,causal,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,d3.ExTo.UQ,5,absent,explanatory,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,d4.Ty.CF,NA,absent,counterfactual,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,d4.To.CF,6,absent,counterfactual,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,g3.CaTy.Uq,NA,present,causal,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,g3.CaTo.Uq,NA,present,causal,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,g3.ExTo.Uq,6,present,explanatory,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,g4.Ty.CF,NA,present,counterfactual,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,g4.To.CF,6,present,counterfactual,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,y3.CaTo.Uq,NA,absent,causal,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,y3.ExTo.Uq,6,absent,explanatory,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,y4.Ty.CF,NA,absent,counterfactual,type
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,y4.To.CF,5,absent,counterfactual,token
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.z2,3,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
46,I analyzed the statistics then went to choose what i feel its correct.,NA,43,Male,ex.to.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Z3.CaTy.Uq,NA,present,causal,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Z3.ExTy.Uq,NA,present,explanatory,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,z3.CaTo.Uq,NA,present,causal,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,z3.ExTo.Uq,3,present,explanatory,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Z4.Ty.CF,NA,present,counterfactual,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,z4.To.CF,4,present,counterfactual,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,d3.CaTy.Uq,NA,absent,causal,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,d3.ExTy.Uq,NA,absent,explanatory,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,d3.CaTo.UQ,NA,absent,causal,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,d3.ExTo.UQ,5,absent,explanatory,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,d4.Ty.CF,NA,absent,counterfactual,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,d4.To.CF,5,absent,counterfactual,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,g3.CaTy.Uq,NA,present,causal,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,g3.ExTy.Uq,NA,present,explanatory,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,g3.CaTo.Uq,NA,present,causal,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,g3.ExTo.Uq,6,present,explanatory,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,g4.Ty.CF,NA,present,counterfactual,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,g4.To.CF,3,present,counterfactual,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,y3.ExTy.Uq,NA,absent,explanatory,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,y3.CaTo.Uq,NA,absent,causal,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,y3.ExTo.Uq,5,absent,explanatory,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,y4.Ty.CF,NA,absent,counterfactual,type
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,y4.To.CF,3,absent,counterfactual,token
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.z2,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.g2,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
47,I chose somewhat to clearly relevant when there was a clear numeric indication that there was correlation between the experiments's parameters.,NA,30,man,ex.to.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Z3.CaTy.Uq,NA,present,causal,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Z3.ExTy.Uq,4,present,explanatory,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,z3.CaTo.Uq,NA,present,causal,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,z3.ExTo.Uq,NA,present,explanatory,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Z4.Ty.CF,3,present,counterfactual,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,z4.To.CF,NA,present,counterfactual,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,d3.CaTy.Uq,NA,absent,causal,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,d3.ExTy.Uq,5,absent,explanatory,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,d3.CaTo.UQ,NA,absent,causal,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,d3.ExTo.UQ,NA,absent,explanatory,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,d4.Ty.CF,2,absent,counterfactual,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,d4.To.CF,NA,absent,counterfactual,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,g3.CaTy.Uq,NA,present,causal,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,g3.ExTy.Uq,7,present,explanatory,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,g3.CaTo.Uq,NA,present,causal,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,g3.ExTo.Uq,NA,present,explanatory,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,g4.Ty.CF,2,present,counterfactual,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,g4.To.CF,NA,present,counterfactual,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,y3.CaTy.Uq,NA,absent,causal,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,y3.ExTy.Uq,6,absent,explanatory,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,y3.CaTo.Uq,NA,absent,causal,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,y3.ExTo.Uq,NA,absent,explanatory,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,y4.Ty.CF,7,absent,counterfactual,type
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,y4.To.CF,NA,absent,counterfactual,token
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.z1,1,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.z2,2,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.d1,1,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.d2,1,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.g1,1,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.g2,2,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.y1,1,absent,NA,NA
48,I was rating according to the story scenarios I read as I remembered them.,None at all. A very interesting survey. Thank you.,41,female,ex.ty.uq,zelmogrimond,Mch.y2,1,absent,NA,NA
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Z3.CaTy.Uq,NA,absent,causal,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Z3.ExTy.Uq,NA,absent,explanatory,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,z3.CaTo.Uq,NA,absent,causal,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,z3.ExTo.Uq,7,absent,explanatory,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,Z4.Ty.CF,NA,absent,counterfactual,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,z4.To.CF,7,absent,counterfactual,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,d3.CaTy.Uq,NA,present,causal,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,d3.ExTy.Uq,NA,present,explanatory,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,d3.CaTo.UQ,NA,present,causal,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,d3.ExTo.UQ,7,present,explanatory,token
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,d4.Ty.CF,NA,present,counterfactual,type
49,I gave the ratings because of the patterns I saw on the data tables.,None,29,Female,ex.to.uq,drolyuyu,d4.To.CF,6,present,counterfactual,token
