workerid,proliferate.condition,failed_audio,failed_images,failed_video,internal_node_id,response,rt,stimulus,subject,success,time_elapsed,timeout,trial_index,trial_type,error
690,Sheppes,,,,0.0-2.0, ,2527,"<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. <b>You must use a desktop or a laptop computer to complete this study. </b> By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>",r9t3l,,4989,,2,html-keyboard-response,
690,Sheppes,,,,0.0-3.0, ,884,"<center><p>In this part of the study, you will view a series of pictures and try to change how you feel about each picture by changing the way you think about it. Some pictures might make you feel very negative, while other pictures might make you feel slightly negative or not negative at all. You will be able to choose between two ways or strategies that will help you feel less negative. The next section will explain both strategies and give you the opportunity to practice implementing them. It is important that you try to remember what you are supposed to do in each strategy.</p><p>Press the spacebar to continue.</p></center>",r9t3l,,5877,,3,html-keyboard-response,
690,Sheppes,,,,0.0-4.0, ,4118,"<center><p>The first strategy is called REAPPRAISAL. This means that you attend to the picture and try to change the meaning of it. That means you think of something to tell yourself about the picture that helps you feel less negative about it. For example, you could tell yourself something about the outcome of the picture, that whatever is going on will soon be resolved, or that help is on the way. You could also focus on a specific detail of the situation that may not be as bad as it first seemed. But we want you to stay focused on the picture and not think of random things that will make you feel better, but rather to change something about the picture that helps you to feel less negative about it. It is very important that when you reappraise you do not think that the picture is fake or a scene from a movie. Think of it as a real situation, and then change the meaning of it. <b>Once again, as soon as the picture is on the screen, keep focusing on the picture, but tell yourself something about it that makes you feel less negative; keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",r9t3l,,9999,,4,html-keyboard-response,
690,Sheppes,,,,0.0-5.0, ,1090,"<center><p>Now you are going to practice using reappraisal. Once the picture comes up on the screen, please immediately start focusing your thoughts with the goal of feeling less negative, <b>Focus on the picture but think of the meaning of the picture in a way that will help you feel less negative about it.</b></p><p>Press the spacebar to continue</p></center>",r9t3l,,11094,,5,html-keyboard-response,
690,Sheppes,,,,0.0-6.0-0.0,"{'Q0': 'the tanks are in the forest, far away from harming people\n'}",21296,,r9t3l,,32444,,6,survey-text,
690,Sheppes,,,,0.0-6.0-1.0, ,1591,"<center><p>Just to give you more ideas, other people thought that they are fighting for their families, they are protecting their country, they stand together for an important goal, their families will be proud of them.</p><p><b>Remember, as soon as the picture is on the screen, keep focusing on the picture but tell yourself something about it that makes you feel less negative, until it disappears from the screen.</b></p><p>Press the spacebar to continue</p></center>",r9t3l,,34039,,7,html-keyboard-response,
690,Sheppes,,,,0.0-6.0-2.0,{'Q0': 'the baby is crying out of joy'},22425,,r9t3l,,56490,,8,survey-text,
690,Sheppes,,,,0.0-7.0, ,61365,"<center><p>The second strategy is called DISTRACTION. This means that you try your best to feel less negative about the picture by thinking of something that is completely unrelated to the picture. There are a few ways you can do this. First, you can think about geometric shapes. For instance, if you see a bloody knife, you can think of a big yellow triangle. Second, you can imagine yourself doing everyday tasks, such as taking a shower or making coffee in the morning. Third, you can imagine your neighborhood or other familiar streets. You could use any one of these ways to distract yourself, which you think will work best in making you feel less negative. You do not have to use the same method to distract all the time. <b>However, it is important that you keep your eyes on the picture and not avert your gaze. As soon as the picture is on the screen, start focusing all of your thoughts on something that is completely unrelated to the picture. Once you have come up with a way to feel less negative, keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",r9t3l,,117858,,9,html-keyboard-response,
690,Sheppes,,,,0.0-8.0, ,5744,"<center><p>Now you are going to practice using distraction. Once the picture comes up on the screen, please immediately start focusing and implementing that strategy.</p><p>Press the spacebar to continue</p></center>",r9t3l,,123607,,10,html-keyboard-response,
690,Sheppes,,,,0.0-9.0-0.0,{'Q0': 'i thought about how being commited to being religious is such chore for me'},105286,,r9t3l,,228927,,11,survey-text,
690,Sheppes,,,,0.0-9.0-1.0, ,6432,"<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>",r9t3l,,235363,,12,html-keyboard-response,
690,Sheppes,,,,0.0-9.0-2.0,{'Q0': 'i thought about my first expiriwence on psychedelics'},33956,,r9t3l,,269350,,13,survey-text,
690,Sheppes,,,,0.0-10.0, ,20898,"<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>",r9t3l,,290251,,14,html-keyboard-response,
690,Sheppes,,,,0.0-11.0-0.0, ,29400,iaps/2120lp.jpg,r9t3l,,319669,,15,image-keyboard-response,
690,Sheppes,,,,0.0-11.0-1.0,,,iaps/2120lp.jpg,r9t3l,,324684,,16,image-keyboard-response,
690,Sheppes,,,,0.0-11.0-2.0,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,325701,,17,html-keyboard-response,
690,Sheppes,,,,0.0-11.0-0.1, ,3211,iaps/2703hp.jpg,r9t3l,,328920,,18,image-keyboard-response,
690,Sheppes,,,,0.0-11.0-1.1,,,iaps/2703hp.jpg,r9t3l,,333933,,19,image-keyboard-response,
690,Sheppes,,,,0.0-11.0-2.1,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,334947,,20,html-keyboard-response,
690,Sheppes,,,,0.0-12.0-0.0, ,2753,iaps/7521lp.jpg,r9t3l,,337704,,21,image-keyboard-response,
690,Sheppes,,,,0.0-12.0-1.0,,,iaps/7521lp.jpg,r9t3l,,342716,,22,image-keyboard-response,
690,Sheppes,,,,0.0-12.0-2.0,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,343730,,23,html-keyboard-response,
690,Sheppes,,,,0.0-12.0-0.1, ,6400,iaps/3051hp.jpg,r9t3l,,350135,,24,image-keyboard-response,
690,Sheppes,,,,0.0-12.0-1.1,,,iaps/3051hp.jpg,r9t3l,,355151,,25,image-keyboard-response,
690,Sheppes,,,,0.0-12.0-2.1,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,356162,,26,html-keyboard-response,
690,Sheppes,,,,0.0-13.0, ,39450,"<center><p>In this task, we want you to <b>choose</b> between the two strategies that you just learned for each picture that you see. Like in the previous part of the study, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue</p></center>",r9t3l,,395616,,27,html-keyboard-response,
690,Sheppes,,,,0.0-14.0-0.0,0,55039,iaps/9145lp.jpg,r9t3l,,450665,,28,image-button-response,
690,Sheppes,,,,0.0-14.0-1.0,,,iaps/9145lp.jpg,r9t3l,,455670,,29,image-keyboard-response,
690,Sheppes,,,,0.0-14.0-2.0,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,456673,,30,html-keyboard-response,
690,Sheppes,,,,0.0-14.0-0.1,0,5715,iaps/3181hp.jpg,r9t3l,,462391,,31,image-button-response,
690,Sheppes,,,,0.0-14.0-1.1,,,iaps/3181hp.jpg,r9t3l,,467409,,32,image-keyboard-response,
690,Sheppes,,,,0.0-14.0-2.1,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,468425,,33,html-keyboard-response,
690,Sheppes,,,,0.0-14.0-0.2,1,7107,iaps/9921hp.jpg,r9t3l,,475537,,34,image-button-response,
690,Sheppes,,,,0.0-14.0-1.2,,,iaps/9921hp.jpg,r9t3l,,480544,,35,image-keyboard-response,
690,Sheppes,,,,0.0-14.0-2.2,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,481559,,36,html-keyboard-response,
690,Sheppes,,,,0.0-14.0-0.3,0,4042,iaps/8231lp.jpg,r9t3l,,485603,,37,image-button-response,
690,Sheppes,,,,0.0-14.0-1.3,,,iaps/8231lp.jpg,r9t3l,,490631,,38,image-keyboard-response,
690,Sheppes,,,,0.0-14.0-2.3,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,491643,,39,html-keyboard-response,
690,Sheppes,,,,0.0-15.0, ,19046,"<center><p>You will now see a series of pictures and choose between the two strategies, exactly as you did in the previous task. Again, you will first see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. You will then <b>select which regulation strategy to use</b> using buttons at the bottom of the screen. As soon as you select the strategy, the same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that you selected.</p><p>There are no right or wrong answers, so do not be concerned about keeping a balance between your choices. You can choose whatever strategies you want during the task. This is completely your choice. Consider both strategies and pick the one that you think will make you feel less negative. Make your choice and start controlling your emotions when you see the image appear again. <b>It is important that you keep your eyes on the picture and not avert your gaze.</b></p><p>Press the spacebar to continue.</p></center>",r9t3l,,510691,,40,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.0,0,4305,iaps/2800h.JPG,r9t3l,,515002,,41,image-button-response,
690,Sheppes,,,,0.0-16.0-1.0,,,iaps/2800h.JPG,r9t3l,,520021,,42,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.0,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,521032,,43,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.1,1,12863,iaps/2490l.JPG,r9t3l,,533899,,44,image-button-response,
690,Sheppes,,,,0.0-16.0-1.1,,,iaps/2490l.JPG,r9t3l,,538917,,45,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.1,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,539931,,46,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.2,0,8957,iaps/1301l.jpg,r9t3l,,548894,,47,image-button-response,
690,Sheppes,,,,0.0-16.0-1.2,,,iaps/1301l.jpg,r9t3l,,553912,,48,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.2,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,554924,,49,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.3,0,2934,iaps/3230h.JPG,r9t3l,,557862,,50,image-button-response,
690,Sheppes,,,,0.0-16.0-1.3,,,iaps/3230h.JPG,r9t3l,,562869,,51,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.3,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,563882,,52,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.4,0,4597,iaps/9120l.JPG,r9t3l,,568483,,53,image-button-response,
690,Sheppes,,,,0.0-16.0-1.4,,,iaps/9120l.JPG,r9t3l,,573502,,54,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.4,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,574518,,55,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.5,0,4414,iaps/9102l.JPG,r9t3l,,578937,,56,image-button-response,
690,Sheppes,,,,0.0-16.0-1.5,,,iaps/9102l.JPG,r9t3l,,583955,,57,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.5,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,584970,,58,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.6,0,10077,iaps/3261h.jpg,r9t3l,,595051,,59,image-button-response,
690,Sheppes,,,,0.0-16.0-1.6,,,iaps/3261h.jpg,r9t3l,,600063,,60,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.6,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,601078,,61,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.7,1,2872,iaps/2691l.jpg,r9t3l,,603955,,62,image-button-response,
690,Sheppes,,,,0.0-16.0-1.7,,,iaps/2691l.jpg,r9t3l,,608970,,63,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.7,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,609988,,64,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.8,1,1911,iaps/2312l.jpg,r9t3l,,611904,,65,image-button-response,
690,Sheppes,,,,0.0-16.0-1.8,,,iaps/2312l.jpg,r9t3l,,616909,,66,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.8,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,617924,,67,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.9,0,2489,iaps/9410h.JPG,r9t3l,,620418,,68,image-button-response,
690,Sheppes,,,,0.0-16.0-1.9,,,iaps/9410h.JPG,r9t3l,,625423,,69,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.9,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,626425,,70,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.10,1,8038,iaps/9160l.JPG,r9t3l,,634466,,71,image-button-response,
690,Sheppes,,,,0.0-16.0-1.10,,,iaps/9160l.JPG,r9t3l,,639472,,72,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.10,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,640482,,73,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.11,1,1283,iaps/9181h.jpg,r9t3l,,641769,,74,image-button-response,
690,Sheppes,,,,0.0-16.0-1.11,,,iaps/9181h.jpg,r9t3l,,646787,,75,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.11,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,647790,,76,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.12,1,1238,iaps/2053h.JPG,r9t3l,,649032,,77,image-button-response,
690,Sheppes,,,,0.0-16.0-1.12,,,iaps/2053h.JPG,r9t3l,,654037,,78,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.12,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,655055,,79,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.13,1,4435,iaps/2278l.jpg,r9t3l,,659494,,80,image-button-response,
690,Sheppes,,,,0.0-16.0-1.13,,,iaps/2278l.jpg,r9t3l,,664504,,81,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.13,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,665517,,82,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.14,0,2081,iaps/9470l.jpg,r9t3l,,667602,,83,image-button-response,
690,Sheppes,,,,0.0-16.0-1.14,,,iaps/9470l.jpg,r9t3l,,672610,,84,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.14,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,673624,,85,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.15,0,2149,iaps/9440l.JPG,r9t3l,,675777,,86,image-button-response,
690,Sheppes,,,,0.0-16.0-1.15,,,iaps/9440l.JPG,r9t3l,,680792,,87,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.15,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,681796,,88,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.16,0,11637,iaps/6831h.jpg,r9t3l,,693437,,89,image-button-response,
690,Sheppes,,,,0.0-16.0-1.16,,,iaps/6831h.jpg,r9t3l,,698452,,90,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.16,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,699468,,91,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.17,0,1995,iaps/6190l.JPG,r9t3l,,701465,,92,image-button-response,
690,Sheppes,,,,0.0-16.0-1.17,,,iaps/6190l.JPG,r9t3l,,706486,,93,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.17,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,707504,,94,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.18,0,2067,iaps/3150h.JPG,r9t3l,,709575,,95,image-button-response,
690,Sheppes,,,,0.0-16.0-1.18,,,iaps/3150h.JPG,r9t3l,,714581,,96,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.18,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,715593,,97,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.19,1,2795,iaps/3530h.JPG,r9t3l,,718393,,98,image-button-response,
690,Sheppes,,,,0.0-16.0-1.19,,,iaps/3530h.JPG,r9t3l,,723411,,99,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.19,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,724425,,100,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.20,1,698,iaps/9252h.jpg,r9t3l,,725126,,101,image-button-response,
690,Sheppes,,,,0.0-16.0-1.20,,,iaps/9252h.jpg,r9t3l,,730132,,102,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.20,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,731134,,103,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.21,0,2661,iaps/3180h.JPG,r9t3l,,733799,,104,image-button-response,
690,Sheppes,,,,0.0-16.0-1.21,,,iaps/3180h.JPG,r9t3l,,738818,,105,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.21,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,739834,,106,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.22,1,3746,iaps/3140h.JPG,r9t3l,,743584,,107,image-button-response,
690,Sheppes,,,,0.0-16.0-1.22,,,iaps/3140h.JPG,r9t3l,,748591,,108,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.22,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,749594,,109,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.23,0,1977,iaps/9420h.JPG,r9t3l,,751575,,110,image-button-response,
690,Sheppes,,,,0.0-16.0-1.23,,,iaps/9420h.JPG,r9t3l,,756584,,111,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.23,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,757592,,112,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.24,0,1556,iaps/7360l.JPG,r9t3l,,759152,,113,image-button-response,
690,Sheppes,,,,0.0-16.0-1.24,,,iaps/7360l.JPG,r9t3l,,764155,,114,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.24,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,765163,,115,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.25,0,1334,iaps/6836l.jpg,r9t3l,,766501,,116,image-button-response,
690,Sheppes,,,,0.0-16.0-1.25,,,iaps/6836l.jpg,r9t3l,,771520,,117,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.25,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,772535,,118,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.26,1,2394,iaps/3068h.jpg,r9t3l,,774933,,119,image-button-response,
690,Sheppes,,,,0.0-16.0-1.26,,,iaps/3068h.jpg,r9t3l,,779939,,120,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.26,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,780952,,121,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.27,1,1655,iaps/2700l.JPG,r9t3l,,782609,,122,image-button-response,
690,Sheppes,,,,0.0-16.0-1.27,,,iaps/2700l.JPG,r9t3l,,787621,,123,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.27,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,788630,,124,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.28,0,6344,iaps/6010l.JPG,r9t3l,,794976,,125,image-button-response,
690,Sheppes,,,,0.0-16.0-1.28,,,iaps/6010l.JPG,r9t3l,,799991,,126,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.28,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,801005,,127,html-keyboard-response,
690,Sheppes,,,,0.0-16.0-0.29,0,1770,iaps/3000h.JPG,r9t3l,,802779,,128,image-button-response,
690,Sheppes,,,,0.0-16.0-1.29,,,iaps/3000h.JPG,r9t3l,,807787,,129,image-keyboard-response,
690,Sheppes,,,,0.0-16.0-2.29,,,"<div style=""font-size:60px;"">+</div>",r9t3l,,808796,,130,html-keyboard-response,
690,Sheppes,,,,0.0-17.0,"{'Age': '24', 'Gender': 'female'}",8059,,r9t3l,,816912,,131,survey-text,
690,Sheppes,,,,0.0-18.0,0,5887,<h1>End of the experiment.</h1><h2>Many thanks for participating!</h2><p>This experiment was about which emotion regulation strategies people chose to employ depending on how intense a negative experience (or image) is.</p><h1>Press continue to be redirected to Prolific. </h1>,r9t3l,,822803,,132,html-button-response,
674,Sheppes,[],[],[],0.0-0.0,,,,vj3gh,True,2,False,0,preload,
674,Sheppes,,,,0.0-1.0,0,15323,"<p> By answering the following questions, you are participating in a study being performed as part of a class by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at vero.boyce@gmail.com. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any information about you other than what you provide here.</p>",vj3gh,,15326,,1,html-button-response,
674,Sheppes,,,,0.0-2.0, ,11487,"<center><p>In this study, you will be trained to use two emotion regulation strategies. You will then practice using these strategies while viewing a series of images.</p><p><b>Please be aware that the images used in this study contain content that may be unpleasant or disturbing.</b></p><p>Your participation will take approximately 10 minutes. You will receive $2.00 as payment for your participation. <b>You must use a desktop or a laptop computer to complete this study. </b> By answering the following questions, you are participating in a study being performed by cognitive scientists in the Stanford Department of Psychology. If you have questions about this research, please contact us at <u>stanfordpsych251@gmail.com</u>. You must be at least 18 years old to participate. Your participation in this research is voluntary. You may decline to answer any or all of the following questions. You may decline further participation, at any time, without adverse consequences. Your anonymity is assured; the researchers who have requested your participation will not receive any personal information about you. </p><p>Press the spacebar to begin.</p></center>",vj3gh,,26813,,2,html-keyboard-response,
674,Sheppes,,,,0.0-3.0, ,9353,"<center><p>In this part of the study, you will view a series of pictures and try to change how you feel about each picture by changing the way you think about it. Some pictures might make you feel very negative, while other pictures might make you feel slightly negative or not negative at all. You will be able to choose between two ways or strategies that will help you feel less negative. The next section will explain both strategies and give you the opportunity to practice implementing them. It is important that you try to remember what you are supposed to do in each strategy.</p><p>Press the spacebar to continue.</p></center>",vj3gh,,36167,,3,html-keyboard-response,
674,Sheppes,,,,0.0-4.0, ,45882,"<center><p>The first strategy is called REAPPRAISAL. This means that you attend to the picture and try to change the meaning of it. That means you think of something to tell yourself about the picture that helps you feel less negative about it. For example, you could tell yourself something about the outcome of the picture, that whatever is going on will soon be resolved, or that help is on the way. You could also focus on a specific detail of the situation that may not be as bad as it first seemed. But we want you to stay focused on the picture and not think of random things that will make you feel better, but rather to change something about the picture that helps you to feel less negative about it. It is very important that when you reappraise you do not think that the picture is fake or a scene from a movie. Think of it as a real situation, and then change the meaning of it. <b>Once again, as soon as the picture is on the screen, keep focusing on the picture, but tell yourself something about it that makes you feel less negative; keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",vj3gh,,82051,,4,html-keyboard-response,
674,Sheppes,,,,0.0-5.0, ,7814,"<center><p>Now you are going to practice using reappraisal. Once the picture comes up on the screen, please immediately start focusing your thoughts with the goal of feeling less negative, <b>Focus on the picture but think of the meaning of the picture in a way that will help you feel less negative about it.</b></p><p>Press the spacebar to continue</p></center>",vj3gh,,89866,,5,html-keyboard-response,
674,Sheppes,,,,0.0-6.0-0.0,{'Q0': 'I thought about the soldiers going to fight to save innocent civilians that are being held hostage by a terrorist group'},84824,,vj3gh,,174699,,6,survey-text,
674,Sheppes,,,,0.0-6.0-1.0, ,12579,"<center><p>Just to give you more ideas, other people thought that they are fighting for their families, they are protecting their country, they stand together for an important goal, their families will be proud of them.</p><p><b>Remember, as soon as the picture is on the screen, keep focusing on the picture but tell yourself something about it that makes you feel less negative, until it disappears from the screen.</b></p><p>Press the spacebar to continue</p></center>",vj3gh,,187279,,7,html-keyboard-response,
674,Sheppes,,,,0.0-6.0-2.0,{'Q0': 'The baby is just crying because he is having a dumb pointless tantrum'},31395,,vj3gh,,218679,,8,survey-text,
674,Sheppes,,,,0.0-7.0, ,33088,"<center><p>The second strategy is called DISTRACTION. This means that you try your best to feel less negative about the picture by thinking of something that is completely unrelated to the picture. There are a few ways you can do this. First, you can think about geometric shapes. For instance, if you see a bloody knife, you can think of a big yellow triangle. Second, you can imagine yourself doing everyday tasks, such as taking a shower or making coffee in the morning. Third, you can imagine your neighborhood or other familiar streets. You could use any one of these ways to distract yourself, which you think will work best in making you feel less negative. You do not have to use the same method to distract all the time. <b>However, it is important that you keep your eyes on the picture and not avert your gaze. As soon as the picture is on the screen, start focusing all of your thoughts on something that is completely unrelated to the picture. Once you have come up with a way to feel less negative, keep repeating it to yourself while the screen is up.</b></p><p>Press the spacebar to continue</p></center>",vj3gh,,251770,,9,html-keyboard-response,
674,Sheppes,,,,0.0-8.0, ,6194,"<center><p>Now you are going to practice using distraction. Once the picture comes up on the screen, please immediately start focusing and implementing that strategy.</p><p>Press the spacebar to continue</p></center>",vj3gh,,257964,,10,html-keyboard-response,
674,Sheppes,,,,0.0-9.0-0.0,{'Q0': 'I thought about  eating some good chocolate'},23890,,vj3gh,,281861,,11,survey-text,
674,Sheppes,,,,0.0-9.0-1.0, ,7134,"<center><p>Just to give you more ideas, other people thought of cars passing on a street they know, or about all the steps of making coffee, or about a red triangle. <b>Remember, the moment you see the picture on the screen, start focusing all your thoughts on the distracting object you chose.</b></p><p>Press the spacebar to continue</p></center>",vj3gh,,288996,,12,html-keyboard-response,
674,Sheppes,,,,0.0-9.0-2.0,{'Q0': 'I thought about me driving on my bike '},16873,,vj3gh,,305878,,13,survey-text,
674,Sheppes,,,,0.0-10.0, ,11952,"<center><p>We would now like you to practice using the two strategies you just learned. First, you will see a fixation cross. Please just attend to it. Then, a picture will flash on the screen for a very brief period of time. Follow the instructions on the screen. The same picture that you saw briefly will then appear for an extended time. As soon as you see it, start implementing the strategy that is written under the picture. <b>Please look at the image for the entire time that it appears on the screen. After the time is up, the next image will appear automatically.</b></p><p>Press the spacebar to continue.</p></center>",vj3gh,,317831,,14,html-keyboard-response,
674,Sheppes,,,,0.0-11.0-0.0, ,4076,iaps/2120lp.jpg,vj3gh,,321911,,15,image-keyboard-response,
674,Sheppes,,,,0.0-11.0-1.0,,,iaps/2120lp.jpg,vj3gh,,326924,,16,image-keyboard-response,
674,Sheppes,,,,0.0-11.0-2.0,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,327932,,17,html-keyboard-response,
674,Sheppes,,,,0.0-11.0-0.1, ,3128,iaps/2703hp.jpg,vj3gh,,331063,,18,image-keyboard-response,
674,Sheppes,,,,0.0-11.0-1.1,,,iaps/2703hp.jpg,vj3gh,,336081,,19,image-keyboard-response,
674,Sheppes,,,,0.0-11.0-2.1,,,"<div style=""font-size:60px;"">+</div>",vj3gh,,337088,,20,html-keyboard-response,
